"","rii","rii_infci","rii_supci","encuesta","ccaa","sexo","nombre","nombre_notilde","abreviatura","id_mapa","fr"
"1636",1.08112265867008,0.91341952708514,1.27961595787181,"2009",4,"Global","Balears","Balears","IB",64,"smoking"
"1637",1.10738347172793,0.93012155227923,1.31842784467386,"2009",5,"Global","Canarias","Canarias","CN",65,"smoking"
"1638",1.10075906399398,0.924557531719286,1.31054096191473,"2009",6,"Global","Cantabria","Cantabria","CB",66,"smoking"
"1639",1.08654180854824,0.923411790886078,1.27849039115088,"2009",7,"Global","Castilla y León","Castilla y Leon","CL",67,"smoking"
"1640",1.08328706767496,0.918843008350581,1.27716145231206,"2009",8,"Global","Castilla - La Mancha","Castilla - La Mancha","CM",68,"smoking"
"1641",1.07250818125422,0.902596201496437,1.27440576079332,"2009",9,"Global","Cataluña","Catalunya","CT",69,"smoking"
"1642",1.12411942969054,0.953476977011334,1.32530152554775,"2009",10,"Global","Comunitat Valenciana","Comunitat Valenciana","VC",77,"smoking"
"1643",1.07680680549622,0.907991737583399,1.27700820213298,"2009",11,"Global","Extremadura","Extremadura","EX",70,"smoking"
"1644",1.00904062177387,0.845861199179597,1.20369982377406,"2009",12,"Global","Galicia","Galicia","GA",71,"smoking"
"1645",1.09526900525847,0.919946281792274,1.30400461159834,"2009",13,"Global","Madrid","Madrid","MD",72,"smoking"
"1646",1.10406629955888,0.938305209161558,1.29911076046447,"2009",14,"Global","Murcia","Murcia","MC",73,"smoking"
"1647",1.10738347172793,0.928300299447581,1.32101449734096,"2009",15,"Global","Navarra","Navarra","NC",74,"smoking"
"1648",1.09855974591717,0.92815178328128,1.30025448109695,"2009",16,"Global","País Vasco","Pais Vasco","PV",75,"smoking"
"1649",1.05654061467549,0.882214548754791,1.26531360430912,"2009",17,"Global","La Rioja","La Rioja","RI",76,"smoking"
"1650",1.12975410178032,0.975309912028333,1.30865514104647,"2011",1,"Global","Andalucía","Andalucia","AN",61,"smoking"
"1651",1.05127109637602,0.888198522146686,1.24428367140778,"2011",2,"Global","Aragón","Aragon","AR",62,"smoking"
"1652",1.06502683923131,0.892793471294496,1.2704866296103,"2011",3,"Global","Asturias","Asturias","AS",63,"smoking"
"1653",1.08545580982955,0.91708052230259,1.28474467229386,"2011",4,"Global","Balears","Balears","IB",64,"smoking"
"1654",1.05337574251336,0.888234050798141,1.24922080381689,"2011",5,"Global","Canarias","Canarias","CN",65,"smoking"
"1655",1.07896257415728,0.908028057979305,1.28207518060928,"2011",6,"Global","Cantabria","Cantabria","CB",66,"smoking"
"1656",1.04707441095694,0.89336504199924,1.22723049429748,"2011",7,"Global","Castilla y León","Castilla y Leon","CL",67,"smoking"
"1657",1.0757305369147,0.919615160736195,1.25834831509781,"2011",8,"Global","Castilla - La Mancha","Castilla - La Mancha","CM",68,"smoking"
"1658",1.07250818125422,0.916860449387043,1.25457892706162,"2011",9,"Global","Cataluña","Catalunya","CT",69,"smoking"
"1659",1.12299587213325,0.958141316390702,1.3162147454187,"2011",10,"Global","Comunitat Valenciana","Comunitat Valenciana","VC",77,"smoking"
"1660",1.0887170666984,0.918034782174907,1.2911328354164,"2011",11,"Global","Extremadura","Extremadura","EX",70,"smoking"
"1661",1.01308486735981,0.859297572191311,1.19439526153455,"2011",12,"Global","Galicia","Galicia","GA",71,"smoking"
"1662",1.01816297638979,0.841878141729727,1.2313609239943,"2011",13,"Global","Madrid","Madrid","MD",72,"smoking"
"1663",1.08220432207031,0.916127254344654,1.27838811601065,"2011",14,"Global","Murcia","Murcia","MC",73,"smoking"
"1664",1.06396234472803,0.898921111276464,1.25930502332036,"2011",15,"Global","Navarra","Navarra","NC",74,"smoking"
"1665",1.05442964511936,0.877007267387041,1.26774534014877,"2011",16,"Global","País Vasco","Pais Vasco","PV",75,"smoking"
"1666",1.03769302083816,0.869880006855829,1.23787970410807,"2011",17,"Global","La Rioja","La Rioja","RI",76,"smoking"
"1667",1.13541701778149,0.966842182551945,1.33338390435664,"2014",1,"Global","Andalucía","Andalucia","AN",61,"smoking"
"1668",1.07358122586836,0.90704791704806,1.27068992373413,"2014",2,"Global","Aragón","Aragon","AR",62,"smoking"
"1669",0.992031914837061,0.820271414661881,1.1997581562207,"2014",3,"Global","Asturias","Asturias","AS",63,"smoking"
"1670",1.05127109637602,0.884723599238525,1.2491708359841,"2014",4,"Global","Balears","Balears","IB",64,"smoking"
"1671",1.14110831926724,0.939845292227514,1.38547078659589,"2014",5,"Global","Canarias","Canarias","CN",65,"smoking"
"1672",1.0523228932832,0.882143974413901,1.25533190028723,"2014",6,"Global","Cantabria","Cantabria","CB",66,"smoking"
"1673",1.05654061467549,0.897914883224728,1.24318918342229,"2014",7,"Global","Castilla y León","Castilla y Leon","CL",67,"smoking"
"1674",1.01005016708417,0.848368657536759,1.20254482643066,"2014",8,"Global","Castilla - La Mancha","Castilla - La Mancha","CM",68,"smoking"
"1675",1.0628989141872,0.901549796934684,1.25312445926064,"2014",9,"Global","Cataluña","Catalunya","CT",69,"smoking"
"1676",1.02020134002676,0.861948288721637,1.20750953138502,"2014",10,"Global","Comunitat Valenciana","Comunitat Valenciana","VC",77,"smoking"
"1677",1.13088442094749,0.955462273115701,1.3385139419177,"2014",11,"Global","Extremadura","Extremadura","EX",70,"smoking"
"1678",0.993024442933235,0.82917835685275,1.1892466031141,"2014",12,"Global","Galicia","Galicia","GA",71,"smoking"
"1679",1.03769302083816,0.871586643626951,1.23545583605467,"2014",13,"Global","Madrid","Madrid","MD",72,"smoking"
"1680",1.09417428370521,0.920829854269725,1.30015046489916,"2014",14,"Global","Murcia","Murcia","MC",73,"smoking"
"1681",1.05971499571029,0.890083500384582,1.26167474360331,"2014",15,"Global","Navarra","Navarra","NC",74,"smoking"
"1682",1.11182187650653,0.93751736372727,1.31853332312052,"2014",16,"Global","País Vasco","Pais Vasco","PV",75,"smoking"
"1683",1.07036530847877,0.902560098370445,1.2693690931644,"2014",17,"Global","La Rioja","La Rioja","RI",76,"smoking"
"1684",1.09526900525847,0.941839877760662,1.2736922933568,"2017",1,"Global","Andalucía","Andalucia","AN",61,"smoking"
"1685",1.0919881220282,0.91719057856851,1.30009845992067,"2017",2,"Global","Aragón","Aragon","AR",62,"smoking"
"1686",1.07143620914835,0.887665762877162,1.2932520305315,"2017",3,"Global","Asturias","Asturias","AS",63,"smoking"
"1687",1.07896257415728,0.908028057979305,1.28207518060928,"2017",4,"Global","Balears","Balears","IB",64,"smoking"
"1688",1.10075906399398,0.901297398328996,1.3443626035217,"2017",5,"Global","Canarias","Canarias","CN",65,"smoking"
"1689",1.05971499571029,0.890083500384582,1.26167474360331,"2017",6,"Global","Cantabria","Cantabria","CB",66,"smoking"
"1690",1.08762889380883,0.922525740938851,1.28228032904962,"2017",7,"Global","Castilla y León","Castilla y Leon","CL",67,"smoking"
"1691",1.08220432207031,0.921529950962015,1.27089325038763,"2017",8,"Global","Castilla - La Mancha","Castilla - La Mancha","CM",68,"smoking"
"1692",1.02634094847344,0.87224930125411,1.20765444122321,"2017",9,"Global","Cataluña","Catalunya","CT",69,"smoking"
"1693",1.14568189359486,0.96040520022957,1.36670126421364,"2017",10,"Global","Comunitat Valenciana","Comunitat Valenciana","VC",77,"smoking"
"1694",1.10075906399398,0.922747173687543,1.3131121411326,"2017",11,"Global","Extremadura","Extremadura","EX",70,"smoking"
"1695",0.998001998667333,0.834969568254179,1.19286741363104,"2017",12,"Global","Galicia","Galicia","GA",71,"smoking"
"1696",1.07680680549622,0.883415176783099,1.31253449888111,"2017",13,"Global","Madrid","Madrid","MD",72,"smoking"
"1697",1.08654180854824,0.923411790886078,1.27849039115088,"2017",14,"Global","Murcia","Murcia","MC",73,"smoking"
"1698",1.05548460215508,0.888269580870769,1.25417752603255,"2017",15,"Global","Navarra","Navarra","NC",74,"smoking"
"1699",0.993024442933235,0.817879715710918,1.20567551110584,"2017",16,"Global","País Vasco","Pais Vasco","PV",75,"smoking"
"1700",1.0387312328785,0.869045322761716,1.2415492562902,"2017",17,"Global","La Rioja","La Rioja","RI",76,"smoking"
"1701",1.20683351534961,0.961404541205042,1.5149160123017,"2020",1,"Global","Andalucía","Andalucia","AN",61,"smoking"
"1702",1.07680680549622,0.907991737583399,1.27700820213298,"2020",2,"Global","Aragón","Aragon","AR",62,"smoking"
"1703",1.08328706767496,0.917043839815352,1.27966714353383,"2020",3,"Global","Asturias","Asturias","AS",63,"smoking"
"1704",1.13428216828303,0.939732517559062,1.36910877642795,"2020",4,"Global","Balears","Balears","IB",64,"smoking"
"1705",1.07465534406381,0.913309923318247,1.26450406268332,"2020",5,"Global","Canarias","Canarias","CN",65,"smoking"
"1706",1.09746173526808,0.914589452672451,1.3168993550694,"2020",6,"Global","Cantabria","Cantabria","CB",66,"smoking"
"1707",1.06183654654536,0.898885155151141,1.25432803636611,"2020",7,"Global","Castilla y León","Castilla y Leon","CL",67,"smoking"
"1708",1.04081077419239,0.87763893999441,1.23431973937011,"2020",8,"Global","Castilla - La Mancha","Castilla - La Mancha","CM",68,"smoking"
"1709",1.04393789485061,0.882002842668836,1.23560409965064,"2020",9,"Global","Cataluña","Catalunya","CT",69,"smoking"
"1710",1.05337574251336,0.886494817064422,1.25167167766413,"2020",10,"Global","Comunitat Valenciana","Comunitat Valenciana","VC",77,"smoking"
"1711",1.15257664853701,0.958639679438388,1.38574790846447,"2020",11,"Global","Extremadura","Extremadura","EX",70,"smoking"
"1712",1,0.831736163191588,1.20230434151467,"2020",12,"Global","Galicia","Galicia","GA",71,"smoking"
"1713",1.04289447875076,0.838987056439871,1.29635956295206,"2020",13,"Global","Madrid","Madrid","MD",72,"smoking"
"1714",1.11739490685446,0.944065244772384,1.32254776328019,"2020",14,"Global","Murcia","Murcia","MC",73,"smoking"
"1715",1.10075906399398,0.922747173687543,1.3131121411326,"2020",15,"Global","Navarra","Navarra","NC",74,"smoking"
"1716",1.02531512052443,0.847791962948016,1.24001068932106,"2020",16,"Global","País Vasco","Pais Vasco","PV",75,"smoking"
"1717",1.11182187650653,0.932020936959547,1.32630913755123,"2020",17,"Global","La Rioja","La Rioja","RI",76,"smoking"
"1718",1.47698079388264,1.3131121411326,1.66129928828213,"2001",1,"Hombres","Andalucía","Andalucia","AN",61,"smoking"
"1719",1.46521208513296,1.31033129213485,1.638399744634,"2001",2,"Hombres","Aragón","Aragon","AR",62,"smoking"
"1720",1.43907421415805,1.27440576079332,1.62501979947536,"2001",3,"Hombres","Asturias","Asturias","AS",63,"smoking"
"1721",1.4549914146182,1.3011910014302,1.62697099371713,"2001",4,"Hombres","Balears","Balears","IB",64,"smoking"
"1722",1.48884402990728,1.30306606619488,1.70110833433294,"2001",5,"Hombres","Canarias","Canarias","CN",65,"smoking"
"1723",1.46814544168199,1.31295457712969,1.64167982310838,"2001",6,"Hombres","Cantabria","Cantabria","CB",66,"smoking"
"1724",1.43907421415805,1.27941123569676,1.61866219091532,"2001",7,"Hombres","Castilla y León","Castilla y Leon","CL",67,"smoking"
"1725",1.45644713377109,1.30504823268039,1.62540985103155,"2001",8,"Hombres","Castilla - La Mancha","Castilla - La Mancha","CM",68,"smoking"
"1726",1.47550455133305,1.31437333406383,1.65638911303326,"2001",9,"Hombres","Cataluña","Catalunya","CT",69,"smoking"
"1727",1.46961432144114,1.31426818840299,1.64332232404508,"2001",10,"Hombres","Comunitat Valenciana","Comunitat Valenciana","VC",77,"smoking"
"1728",1.4666780300684,1.31164227881108,1.64003896385164,"2001",11,"Hombres","Extremadura","Extremadura","EX",70,"smoking"
"1729",1.43476346087856,1.26561731601811,1.6265155056102,"2001",12,"Hombres","Galicia","Galicia","GA",71,"smoking"
"1730",1.46374760540973,1.30134715371932,1.64641467591424,"2001",13,"Hombres","Madrid","Madrid","MD",72,"smoking"
"1731",1.47255649127314,1.30917870780926,1.65632285879384,"2001",14,"Hombres","Murcia","Murcia","MC",73,"smoking"
"1732",1.44773461466332,1.2896359896657,1.6252148135519,"2001",15,"Hombres","Navarra","Navarra","NC",74,"smoking"
"1733",1.45790430937123,1.30379598755085,1.63022819181693,"2001",16,"Hombres","País Vasco","Pais Vasco","PV",75,"smoking"
"1734",1.45644713377109,1.30249284324405,1.62859877846757,"2001",17,"Hombres","La Rioja","La Rioja","RI",76,"smoking"
"1735",1.47845851341315,1.3118521583656,1.66622401918146,"2003",1,"Hombres","Andalucía","Andalucia","AN",61,"smoking"
"1736",1.45208433983278,1.29859122007529,1.62372030350347,"2003",2,"Hombres","Aragón","Aragon","AR",62,"smoking"
"1737",1.44051400814922,1.27818359027458,1.62346052903742,"2003",3,"Hombres","Asturias","Asturias","AS",63,"smoking"
"1738",1.46521208513296,1.31033129213485,1.638399744634,"2003",4,"Hombres","Balears","Balears","IB",64,"smoking"
"1739",1.46082303574343,1.30640618885719,1.63349191083167,"2003",5,"Hombres","Canarias","Canarias","CN",65,"smoking"
"1740",1.47845851341315,1.3118521583656,1.66622401918146,"2003",6,"Hombres","Cantabria","Cantabria","CB",66,"smoking"
"1741",1.44918307338664,1.29853927746534,1.61730308557911,"2003",7,"Hombres","Castilla y León","Castilla y Leon","CL",67,"smoking"
"1742",1.45208433983278,1.29859122007529,1.62372030350347,"2003",8,"Hombres","Castilla - La Mancha","Castilla - La Mancha","CM",68,"smoking"
"1743",1.4903336186074,1.31206207150354,1.69282714818987,"2003",9,"Hombres","Cataluña","Catalunya","CT",69,"smoking"
"1744",1.47550455133305,1.31179968532874,1.65963881936668,"2003",10,"Hombres","Comunitat Valenciana","Comunitat Valenciana","VC",77,"smoking"
"1745",1.46082303574343,1.30640618885719,1.63349191083167,"2003",11,"Hombres","Extremadura","Extremadura","EX",70,"smoking"
"1746",1.44195524265452,1.28197261869736,1.62190275478083,"2003",12,"Hombres","Galicia","Galicia","GA",71,"smoking"
"1747",1.44773461466332,1.29470128423627,1.61885644203306,"2003",13,"Hombres","Madrid","Madrid","MD",72,"smoking"
"1748",1.46814544168199,1.31038370643482,1.64490067096147,"2003",14,"Hombres","Murcia","Murcia","MC",73,"smoking"
"1749",1.4549914146182,1.3011910014302,1.62697099371713,"2003",15,"Hombres","Navarra","Navarra","NC",74,"smoking"
"1750",1.46521208513296,1.31033129213485,1.638399744634,"2003",16,"Hombres","País Vasco","Pais Vasco","PV",75,"smoking"
"1751",1.44773461466332,1.2896359896657,1.6252148135519,"2003",17,"Hombres","La Rioja","La Rioja","RI",76,"smoking"
"1752",1.45063298129316,1.29729327793444,1.62209739478957,"2006",1,"Hombres","Andalucía","Andalucia","AN",61,"smoking"
"1753",1.43907421415805,1.27941123569676,1.61866219091532,"2006",2,"Hombres","Aragón","Aragon","AR",62,"smoking"
"1754",1.45208433983278,1.29859122007529,1.62372030350347,"2006",3,"Hombres","Asturias","Asturias","AS",63,"smoking"
"1755",1.4666780300684,1.31164227881108,1.64003896385164,"2006",4,"Hombres","Balears","Balears","IB",64,"smoking"
"1756",1.47845851341315,1.31442591004871,1.66296141849701,"2006",5,"Hombres","Canarias","Canarias","CN",65,"smoking"
"1757",1.48438419092091,1.30938819316089,1.68276790470891,"2006",6,"Hombres","Cantabria","Cantabria","CB",66,"smoking"
"1758",1.43476346087856,1.27058827260634,1.62015204535892,"2006",7,"Hombres","Castilla y León","Castilla y Leon","CL",67,"smoking"
"1759",1.46374760540973,1.30902161579003,1.63676216381624,"2006",8,"Hombres","Castilla - La Mancha","Castilla - La Mancha","CM",68,"smoking"
"1760",1.4593629428758,1.30510043565375,1.63185923539462,"2006",9,"Hombres","Cataluña","Catalunya","CT",69,"smoking"
"1761",1.47993771140229,1.31574099339083,1.66462521167344,"2006",10,"Hombres","Comunitat Valenciana","Comunitat Valenciana","VC",77,"smoking"
"1762",1.45644713377109,1.30249284324405,1.62859877846757,"2006",11,"Hombres","Extremadura","Extremadura","EX",70,"smoking"
"1763",1.44484203897388,1.28453912959015,1.62514980625952,"2006",12,"Hombres","Galicia","Galicia","GA",71,"smoking"
"1764",1.43907421415805,1.27690604556312,1.62183787996814,"2006",13,"Hombres","Madrid","Madrid","MD",72,"smoking"
"1765",1.48735593005131,1.30944056973614,1.68944487729181,"2006",14,"Hombres","Murcia","Murcia","MC",73,"smoking"
"1766",1.46228458943422,1.31027887993142,1.63192451106954,"2006",15,"Hombres","Navarra","Navarra","NC",74,"smoking"
"1767",1.45063298129316,1.29729327793444,1.62209739478957,"2006",16,"Hombres","País Vasco","Pais Vasco","PV",75,"smoking"
"1768",1.4666780300684,1.30907397770189,1.64325659246676,"2006",17,"Hombres","La Rioja","La Rioja","RI",76,"smoking"
"1769",1.43619894196035,1.27685497034281,1.61542810170073,"2009",1,"Hombres","Andalucía","Andalucia","AN",61,"smoking"
"1770",1.43907421415805,1.27690604556312,1.62183787996814,"2009",2,"Hombres","Aragón","Aragon","AR",62,"smoking"
"1771",1.46814544168199,1.31038370643482,1.64490067096147,"2009",3,"Hombres","Asturias","Asturias","AS",63,"smoking"
"1772",1.45644713377109,1.30249284324405,1.62859877846757,"2009",4,"Hombres","Balears","Balears","IB",64,"smoking"
"1773",1.4549914146182,1.3011910014302,1.62697099371713,"2009",5,"Hombres","Canarias","Canarias","CN",65,"smoking"
"1774",1.45790430937123,1.30379598755085,1.63022819181693,"2009",6,"Hombres","Cantabria","Cantabria","CB",66,"smoking"
"1775",1.47993771140229,1.31316466666874,1.66789107659043,"2009",7,"Hombres","Castilla y León","Castilla y Leon","CL",67,"smoking"
"1776",1.46814544168199,1.31295457712969,1.64167982310838,"2009",8,"Hombres","Castilla - La Mancha","Castilla - La Mancha","CM",68,"smoking"
"1777",1.44918307338664,1.29853927746534,1.61730308557911,"2009",9,"Hombres","Cataluña","Catalunya","CT",69,"smoking"
"1778",1.49930250005677,1.30708569673213,1.71978623306529,"2009",10,"Hombres","Comunitat Valenciana","Comunitat Valenciana","VC",77,"smoking"
"1779",1.47550455133305,1.31437333406383,1.65638911303326,"2009",11,"Hombres","Extremadura","Extremadura","EX",70,"smoking"
"1780",1.4304656204799,1.25935539652875,1.62482480879909,"2009",12,"Hombres","Galicia","Galicia","GA",71,"smoking"
"1781",1.44773461466332,1.29216615495744,1.62203251219144,"2009",13,"Hombres","Madrid","Madrid","MD",72,"smoking"
"1782",1.47402978428814,1.31305961769743,1.65473355183879,"2009",14,"Hombres","Murcia","Murcia","MC",73,"smoking"
"1783",1.46228458943422,1.30771324846693,1.63512621976078,"2009",15,"Hombres","Navarra","Navarra","NC",74,"smoking"
"1784",1.47108467081474,1.31043612283139,1.65142739199701,"2009",16,"Hombres","País Vasco","Pais Vasco","PV",75,"smoking"
"1785",1.4549914146182,1.29864316476298,1.63016298399342,"2009",17,"Hombres","La Rioja","La Rioja","RI",76,"smoking"
"1786",1.49182469764127,1.30823643839733,1.70117638002722,"2011",1,"Hombres","Andalucía","Andalucia","AN",61,"smoking"
"1787",1.4593629428758,1.30510043565375,1.63185923539462,"2011",2,"Hombres","Aragón","Aragon","AR",62,"smoking"
"1788",1.4549914146182,1.29864316476298,1.63016298399342,"2011",3,"Hombres","Asturias","Asturias","AS",63,"smoking"
"1789",1.43476346087856,1.27058827260634,1.62015204535892,"2011",4,"Hombres","Balears","Balears","IB",64,"smoking"
"1790",1.42475518647989,1.24942069513638,1.62469482801369,"2011",5,"Hombres","Canarias","Canarias","CN",65,"smoking"
"1791",1.44484203897388,1.28453912959015,1.62514980625952,"2011",6,"Hombres","Cantabria","Cantabria","CB",66,"smoking"
"1792",1.47255649127314,1.3168993550694,1.64661225753001,"2011",7,"Hombres","Castilla y León","Castilla y Leon","CL",67,"smoking"
"1793",1.4549914146182,1.30374383675437,1.62378525361461,"2011",8,"Hombres","Castilla - La Mancha","Castilla - La Mancha","CM",68,"smoking"
"1794",1.46961432144114,1.31684668014871,1.64010456672224,"2011",9,"Hombres","Cataluña","Catalunya","CT",69,"smoking"
"1795",1.49630689166358,1.30703341434992,1.71298934630031,"2011",10,"Hombres","Comunitat Valenciana","Comunitat Valenciana","VC",77,"smoking"
"1796",1.47698079388264,1.31568836480368,1.65804633061699,"2011",11,"Hombres","Extremadura","Extremadura","EX",70,"smoking"
"1797",1.42903586985388,1.25072076858033,1.63277333248973,"2011",12,"Hombres","Galicia","Galicia","GA",71,"smoking"
"1798",1.3951472984698,1.16952770924252,1.66429231992139,"2011",13,"Hombres","Madrid","Madrid","MD",72,"smoking"
"1799",1.49780394695814,1.30322244350527,1.72143802058018,"2011",14,"Hombres","Murcia","Murcia","MC",73,"smoking"
"1800",1.44773461466332,1.2896359896657,1.6252148135519,"2011",15,"Hombres","Navarra","Navarra","NC",74,"smoking"
"1801",1.47698079388264,1.31568836480368,1.65804633061699,"2011",16,"Hombres","País Vasco","Pais Vasco","PV",75,"smoking"
"1802",1.4666780300684,1.31164227881108,1.64003896385164,"2011",17,"Hombres","La Rioja","La Rioja","RI",76,"smoking"
"1803",1.47993771140229,1.31316466666874,1.66789107659043,"2014",1,"Hombres","Andalucía","Andalucia","AN",61,"smoking"
"1804",1.46521208513296,1.31033129213485,1.638399744634,"2014",2,"Hombres","Aragón","Aragon","AR",62,"smoking"
"1805",1.41764919034199,1.2262491025111,1.63892411644729,"2014",3,"Hombres","Asturias","Asturias","AS",63,"smoking"
"1806",1.46374760540973,1.30902161579003,1.63676216381624,"2014",4,"Hombres","Balears","Balears","IB",64,"smoking"
"1807",1.48141838932926,1.30677203380597,1.67940573219274,"2014",5,"Hombres","Canarias","Canarias","CN",65,"smoking"
"1808",1.46374760540973,1.30902161579003,1.63676216381624,"2014",6,"Hombres","Cantabria","Cantabria","CB",66,"smoking"
"1809",1.44339791911518,1.28325523251609,1.62352546875737,"2014",7,"Hombres","Castilla y León","Castilla y Leon","CL",67,"smoking"
"1810",1.43619894196035,1.26440290640461,1.63133712398157,"2014",8,"Hombres","Castilla - La Mancha","Castilla - La Mancha","CM",68,"smoking"
"1811",1.48141838932926,1.31705739247407,1.66629066947523,"2014",9,"Hombres","Cataluña","Catalunya","CT",69,"smoking"
"1812",1.45644713377109,1.30504823268039,1.62540985103155,"2014",10,"Hombres","Comunitat Valenciana","Comunitat Valenciana","VC",77,"smoking"
"1813",1.48290054867475,1.30551813462143,1.68438413756508,"2014",11,"Hombres","Extremadura","Extremadura","EX",70,"smoking"
"1814",1.42618065428148,1.24577770805618,1.63270802286264,"2014",12,"Hombres","Galicia","Galicia","GA",71,"smoking"
"1815",1.43332941456034,1.26435233129986,1.62488980309132,"2014",13,"Hombres","Madrid","Madrid","MD",72,"smoking"
"1816",1.46228458943422,1.30771324846693,1.63512621976078,"2014",14,"Hombres","Murcia","Murcia","MC",73,"smoking"
"1817",1.4666780300684,1.31164227881108,1.64003896385164,"2014",15,"Hombres","Navarra","Navarra","NC",74,"smoking"
"1818",1.48438419092091,1.30938819316089,1.68276790470891,"2014",16,"Hombres","País Vasco","Pais Vasco","PV",75,"smoking"
"1819",1.45644713377109,1.30249284324405,1.62859877846757,"2014",17,"Hombres","La Rioja","La Rioja","RI",76,"smoking"
"1820",1.47993771140229,1.30802713731172,1.6744420411124,"2017",1,"Hombres","Andalucía","Andalucia","AN",61,"smoking"
"1821",1.47402978428814,1.31048854132467,1.65798001009018,"2017",2,"Hombres","Aragón","Aragon","AR",62,"smoking"
"1822",1.47845851341315,1.31442591004871,1.66296141849701,"2017",3,"Hombres","Asturias","Asturias","AS",63,"smoking"
"1823",1.4593629428758,1.30510043565375,1.63185923539462,"2017",4,"Hombres","Balears","Balears","IB",64,"smoking"
"1824",1.45063298129316,1.29729327793444,1.62209739478957,"2017",5,"Hombres","Canarias","Canarias","CN",65,"smoking"
"1825",1.4593629428758,1.30510043565375,1.63185923539462,"2017",6,"Hombres","Cantabria","Cantabria","CB",66,"smoking"
"1826",1.44484203897388,1.28453912959015,1.62514980625952,"2017",7,"Hombres","Castilla y León","Castilla y Leon","CL",67,"smoking"
"1827",1.46374760540973,1.30902161579003,1.63676216381624,"2017",8,"Hombres","Castilla - La Mancha","Castilla - La Mancha","CM",68,"smoking"
"1828",1.46228458943422,1.31027887993142,1.63192451106954,"2017",9,"Hombres","Cataluña","Catalunya","CT",69,"smoking"
"1829",1.48290054867475,1.30041052099688,1.6909998817713,"2017",10,"Hombres","Comunitat Valenciana","Comunitat Valenciana","VC",77,"smoking"
"1830",1.48141838932926,1.31447848813666,1.66955980189061,"2017",11,"Hombres","Extremadura","Extremadura","EX",70,"smoking"
"1831",1.40635324086217,1.19520772651918,1.65479974250467,"2017",12,"Hombres","Galicia","Galicia","GA",71,"smoking"
"1832",1.43332941456034,1.26683289202461,1.62170813812749,"2017",13,"Hombres","Madrid","Madrid","MD",72,"smoking"
"1833",1.47402978428814,1.31305961769743,1.65473355183879,"2017",14,"Hombres","Murcia","Murcia","MC",73,"smoking"
"1834",1.45644713377109,1.29994245746582,1.63179396233067,"2017",15,"Hombres","Navarra","Navarra","NC",74,"smoking"
"1835",1.43763585924121,1.26566794172325,1.63296927704607,"2017",16,"Hombres","País Vasco","Pais Vasco","PV",75,"smoking"
"1836",1.45063298129316,1.29221784263738,1.62846849577667,"2017",17,"Hombres","La Rioja","La Rioja","RI",76,"smoking"
"1837",1.48438419092091,1.29661886079357,1.69934010130578,"2020",1,"Hombres","Andalucía","Andalucia","AN",61,"smoking"
"1838",1.4666780300684,1.30907397770189,1.64325659246676,"2020",2,"Hombres","Aragón","Aragon","AR",62,"smoking"
"1839",1.46374760540973,1.30902161579003,1.63676216381624,"2020",3,"Hombres","Asturias","Asturias","AS",63,"smoking"
"1840",1.47255649127314,1.30917870780926,1.65632285879384,"2020",4,"Hombres","Balears","Balears","IB",64,"smoking"
"1841",1.45790430937123,1.30379598755085,1.63022819181693,"2020",5,"Hombres","Canarias","Canarias","CN",65,"smoking"
"1842",1.44339791911518,1.28325523251609,1.62352546875737,"2020",6,"Hombres","Cantabria","Cantabria","CB",66,"smoking"
"1843",1.4549914146182,1.3011910014302,1.62697099371713,"2020",7,"Hombres","Castilla y León","Castilla y Leon","CL",67,"smoking"
"1844",1.45063298129316,1.29221784263738,1.62846849577667,"2020",8,"Hombres","Castilla - La Mancha","Castilla - La Mancha","CM",68,"smoking"
"1845",1.44773461466332,1.29216615495744,1.62203251219144,"2020",9,"Hombres","Cataluña","Catalunya","CT",69,"smoking"
"1846",1.4593629428758,1.30510043565375,1.63185923539462,"2020",10,"Hombres","Comunitat Valenciana","Comunitat Valenciana","VC",77,"smoking"
"1847",1.50983443632874,1.29071973900802,1.76614640361518,"2020",11,"Hombres","Extremadura","Extremadura","EX",70,"smoking"
"1848",1.42760754826384,1.24458233532716,1.63754799824004,"2020",12,"Hombres","Galicia","Galicia","GA",71,"smoking"
"1849",1.41906754859326,1.2371371990594,1.62775212725116,"2020",13,"Hombres","Madrid","Madrid","MD",72,"smoking"
"1850",1.4903336186074,1.30436978401134,1.70281029350503,"2020",14,"Hombres","Murcia","Murcia","MC",73,"smoking"
"1851",1.46082303574343,1.30640618885719,1.63349191083167,"2020",15,"Hombres","Navarra","Navarra","NC",74,"smoking"
"1852",1.42760754826384,1.25683920276819,1.62157840666576,"2020",16,"Hombres","País Vasco","Pais Vasco","PV",75,"smoking"
"1853",1.4593629428758,1.30510043565375,1.63185923539462,"2020",17,"Hombres","La Rioja","La Rioja","RI",76,"smoking"
"1854",0.716053782227209,0.525355553949365,0.975973348311284,"2001",1,"Mujeres","Andalucía","Andalucia","AN",61,"smoking"
"1855",0.697676326071031,0.500954500192759,0.971649632397109,"2001",2,"Mujeres","Aragón","Aragon","AR",62,"smoking"
"1856",0.686602333042301,0.489152977992761,0.963753232523727,"2001",3,"Mujeres","Asturias","Asturias","AS",63,"smoking"
"1857",0.792153573524314,0.558846746468887,1.12286112071385,"2001",4,"Mujeres","Balears","Balears","IB",64,"smoking"
