"","sexo","education_3","encuesta","diabetes","diabetes_low","diabetes_upp","hta","hta_low","hta_upp","col","col_low","col_upp","obesity","obesity_low","obesity_upp","sobrepeso","sobrepeso_low","sobrepeso_upp","smoking","smoking_low","smoking_upp","alcohol","alcohol_low","alcohol_upp","sedentarismo","sedentarismo_low","sedentarismo_upp","food","food_low","food_upp"
"16","0",2,2020,0.0479086817036154,0.0410675474772357,0.054749815929995,0.15639618965981,0.145111184490413,0.167681194829208,0.145852814649719,0.134908027599078,0.156797601700359,0.145776224723927,0.134085726786994,0.157466722660859,0.448792895830289,0.432023693323384,0.465562098337194,0.254750557974069,0.240024906599703,0.269476209348435,0.357064760384614,0.340867557440699,0.373261963328529,0.380581324300957,0.36405021988555,0.397112428716365,0.591046292762896,0.57446844821002,0.607624137315773
"17","0",3,2001,0.0152814613543345,0.0028550757046743,0.0277078470039947,0.0380769644347345,0.0194803625102061,0.0566735663592629,0.048069287652189,0.0286468285112504,0.0674917467931276,0.022225172158691,0.00881220549916618,0.0356381388182157,0.166661934239629,0.131413072377684,0.201910796101574,0.337434765543434,0.293669311700379,0.38120021938649,0,0,0,0.351336025657203,0.306904123218593,0.395767928095814,0.655973390707434,0.611369060758467,0.7005777206564
"18","0",3,2003,0.0218253105103803,0.010603010053663,0.0330476109670975,0.0826099177127517,0.0650801042955653,0.100139731129938,0.0804809487843908,0.0629355550984165,0.0980263424703651,0.0567785560030259,0.041095412753851,0.0724616992522008,0.248512200891497,0.220519883064706,0.276504518718288,0.297022399050425,0.267043198984627,0.327001599116224,0.409767941467451,0.377895899654096,0.441639983280807,0.509914145444998,0.477833905383757,0.54199438550624,0.533426756145616,0.501401339880734,0.565452172410498
"19","0",3,2006,0.0143504068889105,0.00890467441493987,0.0197961393628811,0.0843607776541781,0.0710523585275522,0.0976691967808039,0.102633732221738,0.0881218826992436,0.117145581744232,0.0624526471957604,0.0496574607888583,0.0752478336026624,0.248375873793277,0.226581045571438,0.270170702015116,0.271729961597616,0.248747961076785,0.294711962118447,0.597442950718108,0.558191763957022,0.636694137479193,0.31012388685932,0.286577753615409,0.33367002010323,0.5727015185286,0.547584420543333,0.597818616513866
"20","0",3,2009,0.0125144492901181,0.00736056818849832,0.0176683303917379,0.0884557690490789,0.073513273312579,0.103398264785579,0,0,0,0.0511815479482686,0.0402473816588541,0.0621157142376831,0.247536212443909,0.225231105552523,0.269841319335295,0.242208343821688,0.219269535842943,0.265147151800434,0.279753691011843,0.255838039546458,0.303669342477229,0.819931460631639,0.798433321333546,0.841429599929732,0.385894962652662,0.359280410221742,0.412509515083583
"21","0",3,2011,0.0307890464201024,0.0225192488031595,0.0390588440370454,0.125032518247309,0.109749923796785,0.140315112697834,0.13535015412475,0.11939773597133,0.151302572278169,0.0818977143432985,0.0688872144274061,0.094908214259191,0.296582404363258,0.275208412551313,0.317956396175202,0.223816786031045,0.204507361578938,0.243126210483153,0.666242739837749,0.634053178609973,0.698432301065525,0.398773078814332,0.375369048497505,0.422177109131158,0.522804087286347,0.499254401046206,0.546353773526488
"22","0",3,2014,0.0198483622545398,0.0130376227739706,0.026659101735109,0.0927746080333862,0.0791650045672198,0.106384211499553,0.123994729272614,0.108332734651324,0.139656723893904,0.0656825633274514,0.0535436462858938,0.0778214803690091,0.249686745329892,0.228875869896087,0.270497620763696,0.210064295672336,0.190201699827052,0.22992689151762,0.24393855521596,0.222958660737813,0.264918449694107,0.279429000222018,0.257794299514015,0.30106370093002,0.566967235103718,0.54288146420298,0.591053006004455
"23","0",3,2017,0.0172178184598517,0.0115107036773121,0.0229249332423912,0.0897332848573867,0.0760871400855306,0.103379429629243,0.125547867705193,0.110141936695303,0.140953798715082,0.0731262532183439,0.060521583306646,0.0857309231300417,0.304868598287384,0.282536040265966,0.327201156308802,0.180560109894993,0.162231358140189,0.198888861649797,0.253098136555686,0.231958199121873,0.274238073989499,0.289358655637169,0.26732851875806,0.311388792516279,0.503454185200612,0.479157261951545,0.527751108449679
"24","0",3,2020,0.0310356143304813,0.0228453435483136,0.039225885112649,0.103728914634964,0.0896429606668881,0.11781486860304,0.100423035476883,0.0868211479992181,0.114024922954547,0.0750783382690819,0.062237435432504,0.0879192411056598,0.290683489355785,0.268668234532821,0.31269874417875,0.155678516157285,0.137399081998974,0.173957950315597,0.272289738064456,0.250070160851985,0.294509315276926,0.246600690891541,0.225209607477757,0.267991774305325,0.503557021938195,0.478880296597838,0.528233747278552
"25","1",1,2001,0.109356880178973,0.096186723651475,0.122527036706471,0.225293600083448,0.207881062204221,0.242706137962675,0.177102440066127,0.161253311700584,0.192951568431671,0.18372790526202,0.167461281847755,0.199994528676285,0.69874022563124,0.679706507871665,0.717773943390814,0.368031389968723,0.348027663561622,0.388035116375825,0,0,0,0.510283189748947,0.48962448510059,0.530941894397303,0.738738034414889,0.720514698604093,0.756961370225686
"26","1",1,2003,0.0714430222378259,0.0634368149214953,0.0794492295541564,0.146861084251679,0.136114224834532,0.157607943668827,0.110653796077438,0.101143070558655,0.120164521596221,0.153189819562519,0.141943687098524,0.164435952026515,0.607884815610744,0.592096730925324,0.623672900296163,0.386279484421331,0.370616236334385,0.401942732508277,0.315327304356464,0.300148152457031,0.330506456255896,0.600026150679359,0.584273093381567,0.615779207977151,0.712018892738499,0.697538080065649,0.726499705411348
