"","ccaa","education_3","encuesta","sexo","diabetes","diabetes_low","diabetes_upp","hta","hta_low","hta_upp","col","col_low","col_upp","obesity","obesity_low","obesity_upp","sobrepeso","sobrepeso_low","sobrepeso_upp","smoking","smoking_low","smoking_upp","alcohol","alcohol_low","alcohol_upp","sedentarismo","sedentarismo_low","sedentarismo_upp","food","food_low","food_upp","nombre","nombre_notilde","abreviatura","id_mapa"
"993",8,2,2001,"Overall",0.0178223151860251,0.00738430013045835,0.0282603302415919,0.0437625125832512,0.0276205257365046,0.0599044994299979,0.0324134071399981,0.018439766325372,0.0463870479546243,0.072936085868263,0.0524176348972427,0.0934545368392834,0.421484078262387,0.382519274807339,0.460448881717434,0.444078961673682,0.404873395351625,0.48328452799574,0,0,0,0.406910207554282,0.368145328407808,0.445675086700757,0.769732851509547,0.736506874529589,0.802958828489504,"Castilla - La Mancha","Castilla - La Mancha","CM",68
"994",8,2,2003,"Overall",0.0362783308606333,0.00213151978882704,0.0704251419324396,0.122950833583717,0.0600040347003765,0.185897632467057,0.0872128143331125,0.032671676162652,0.141753952503573,0.123807856548384,0.0618223097530766,0.185793403343692,0.486720300689524,0.392336489821016,0.581104111558032,0.346433279660629,0.257097078370237,0.435769480951022,0.315123997737549,0.22806273853337,0.402185256941729,0.564969343778588,0.470650014720721,0.659288672836454,0.677837605302272,0.589745316842721,0.765929893761822,"Castilla - La Mancha","Castilla - La Mancha","CM",68
"995",8,2,2006,"Overall",0.0142434993471686,0.00034578450212247,0.0281412141922147,0.0990113519929674,0.0615790246486055,0.136443679337329,0.102017083752543,0.0643086930243927,0.139725474480694,0.106607012645285,0.0694126049099111,0.143801420380659,0.42262583681318,0.36057237304667,0.48467930057969,0.357494798084652,0.296614078247116,0.418375517922188,0.681105061422304,0.584278212046559,0.777931910798049,0.412028482815735,0.34905948932237,0.4749974763091,0.615350690607913,0.553765832241188,0.676935548974637,"Castilla - La Mancha","Castilla - La Mancha","CM",68
"996",8,2,2009,"Overall",0.031252420179229,0.0151467340676595,0.0473581062907984,0.102264574473168,0.0725634198425055,0.13196572910383,0,0,0,0.141058608258236,0.106424741001706,0.175692475514766,0.457089517602696,0.404925760406392,0.509253274799001,0.424922883871216,0.372452345832222,0.477393421910209,0.280144702404107,0.231644089938635,0.328645314869578,0.786412827730108,0.743418487465298,0.829407167994918,0.592034954799014,0.540908878839542,0.643161030758487,"Castilla - La Mancha","Castilla - La Mancha","CM",68
"997",8,2,2011,"Overall",0.0456495576720398,0.0293826532383561,0.0619164621057235,0.149651577590654,0.12181246959647,0.177490685584838,0.121561064319652,0.0957102467888932,0.147411881850412,0.159153696137175,0.131009925990718,0.187297466283633,0.518716201810809,0.47894287984045,0.558489523781168,0.316066436634777,0.278717060140422,0.353415813129132,0.718204405505759,0.66859560557805,0.767813205433469,0.478915115426027,0.439200380729134,0.518629850122921,0.681330720107631,0.644415341867399,0.718246098347863,"Castilla - La Mancha","Castilla - La Mancha","CM",68
"998",8,2,2014,"Overall",0.0285901372906659,0.0135842906764386,0.0435959839048932,0.102525987929005,0.0716911971736274,0.133360778684382,0.0894953541290621,0.0628419310557906,0.116148777202334,0.147524483812695,0.109434179117146,0.185614788508244,0.468600785182536,0.41638807815027,0.520813492214801,0.341635778650903,0.292007146498973,0.391264410802833,0.230624938956858,0.186821858194631,0.274428019719085,0.423326091283395,0.371205381949837,0.475446800616952,0.697363256579185,0.650860363083579,0.74386615007479,"Castilla - La Mancha","Castilla - La Mancha","CM",68
"999",8,2,2017,"Overall",0.0363459051467341,0.0178318300487908,0.0548599802446774,0.153725373906063,0.118772758393413,0.188677989418713,0.129252300922414,0.0960234984042069,0.162481103440622,0.172297371171305,0.134727164970976,0.209867577371634,0.481076295748632,0.429647199919144,0.532505391578119,0.375485556896368,0.325185590186324,0.425785523606412,0.308757249460797,0.261342080262545,0.35617241865905,0.396820734662178,0.346328687122244,0.447312782202112,0.817753933790585,0.779118388145711,0.85638947943546,"Castilla - La Mancha","Castilla - La Mancha","CM",68
"1000",8,2,2020,"Overall",0.0565025786174742,0.0351717688763808,0.0778333883585677,0.125529516760649,0.0945763432221588,0.15648269029914,0.0976083080061688,0.0697568460257012,0.125459769986636,0.126744957718693,0.0932557155068287,0.160234199930557,0.554575218908888,0.504105080659881,0.605045357157895,0.290077813229725,0.244427982971871,0.335727643487579,0.288793678699885,0.24351889784342,0.334068459556351,0.329575019771278,0.282222286572267,0.376927752970289,0.758702568533927,0.715478029573416,0.801927107494438,"Castilla - La Mancha","Castilla - La Mancha","CM",68
"1001",8,3,2001,"Overall",0.0294410682349942,-0.0107563217149894,0.0696384581849778,0.0588235294117647,0.00289791857805165,0.114749140245478,0.0442104415676776,-0.00469744541096036,0.0931183285463156,0.0146716949023107,-0.0138733579052676,0.043216747709889,0.294195789803122,0.185879563372868,0.402512016233375,0.206028870586736,0.109872010310943,0.302185730862528,0,0,0,0.323597786665967,0.212391630976752,0.434803942355181,0.764666810980792,0.663833915029429,0.865499706932155,"Castilla - La Mancha","Castilla - La Mancha","CM",68
"1002",8,3,2003,"Overall",0.025795970823985,-0.00525216953494219,0.0568441111829122,0.139182858926769,0.0657792552764342,0.212586462577104,0.040926846327293,-0.00207462228766348,0.0839283149422495,0.0776572828371148,0.0218156104730935,0.133498955201136,0.434394478189468,0.320343813091715,0.548445143287222,0.303782369407611,0.197290995686154,0.410273743129068,0.246882143299635,0.150565379436395,0.343198907162874,0.498067832606267,0.383038743846445,0.613096921366089,0.638431198957124,0.530298628234772,0.746563769679477,"Castilla - La Mancha","Castilla - La Mancha","CM",68
